"survey_times","ser_survey_Q","label"
2015-09-27 09:00:00,0.0219636351560908,1
2015-09-27 09:05:00,0.0219636351560908,1
2015-09-27 09:10:00,0.0219636351560908,1
2015-09-27 09:15:00,0.0219636351560908,1
2015-09-27 09:20:00,0.0219636351560908,1
2015-09-27 09:25:00,0.0246601988326393,1
2015-09-27 09:30:00,0.0219636351560908,1
2015-09-27 09:35:00,0.0219636351560908,1
2015-09-27 09:40:00,0.0219636351560908,1
2015-09-27 09:45:00,0.0246601988326393,1
2015-09-27 09:50:00,0.0246601988326393,1
2015-09-27 09:55:00,0.0246601988326393,1
2015-09-27 10:00:00,0.0246601988326393,1
2015-09-27 10:05:00,0.0219636351560908,1
2015-09-27 10:10:00,0.0219636351560908,1
2015-09-27 10:15:00,0.0246601988326393,1
2015-09-27 10:20:00,0.0246601988326393,1
2015-09-27 10:25:00,0.0246601988326393,1
2015-09-27 10:30:00,0.0246601988326393,1
2015-09-27 10:35:00,0.0246601988326393,1
2015-09-27 10:40:00,0.0246601988326393,1
2015-09-27 10:45:00,0.0246601988326393,1
2015-09-27 10:50:00,0.0246601988326393,1
2015-09-27 10:55:00,0.0246601988326393,1
2015-09-27 11:00:00,0.0246601988326393,1
2015-09-27 11:05:00,0.0246601988326393,1
2015-09-27 11:10:00,0.0246601988326393,1
2015-09-27 11:15:00,0.0246601988326393,1
2015-09-27 11:20:00,0.0246601988326393,1
2015-09-27 11:25:00,0.0246601988326393,1
2015-09-27 11:30:00,0.0246601988326393,1
2015-09-27 11:35:00,0.0246601988326393,1
2015-09-27 11:40:00,0.0246601988326393,1
2015-09-27 11:45:00,0.0246601988326393,1
2015-09-27 11:50:00,0.0246601988326393,1
2015-09-27 11:55:00,0.0246601988326393,1
2015-09-27 12:00:00,0.0246601988326393,1
2015-09-27 12:05:00,0.0246601988326393,1
2015-09-27 12:10:00,0.0275714561481064,1
2015-09-27 12:15:00,0.0246601988326393,1
2015-09-27 12:20:00,0.0246601988326393,1
2015-09-27 12:25:00,0.0275714561481064,1
2015-09-27 12:30:00,0.0275714561481064,1
2015-09-27 12:35:00,0.0275714561481064,1
2015-09-27 12:40:00,0.0275714561481064,1
2015-09-27 12:45:00,0.0275714561481064,1
2015-09-27 12:50:00,0.0275714561481064,1
2015-09-27 12:55:00,0.0275714561481064,1
2015-09-27 13:00:00,0.0275714561481064,1
2015-09-27 13:05:00,0.0275714561481064,1
2015-09-27 13:10:00,0.0275714561481064,1
2015-09-27 13:15:00,0.0275714561481064,1
2015-09-27 13:20:00,0.0275714561481064,1
2015-09-27 13:25:00,0.0275714561481064,1
2015-09-27 13:30:00,0.0275714561481064,1
2015-09-27 13:35:00,0.0275714561481064,1
2015-09-27 13:40:00,0.0275714561481064,1
2015-09-27 13:45:00,0.0275714561481064,1
2015-09-27 13:50:00,0.0275714561481064,1
2015-09-27 13:55:00,0.0275714561481064,1
2015-09-27 14:00:00,0.0275714561481064,1
2015-09-27 14:05:00,0.0275714561481064,1
2015-09-27 14:10:00,0.0275714561481064,1
2015-09-27 14:15:00,0.0275714561481064,1
2015-09-27 14:20:00,0.0275714561481064,1
2015-09-27 14:25:00,0.0275714561481064,1
2015-09-27 14:30:00,0.0275714561481064,1
2015-09-27 14:35:00,0.0275714561481064,1
2015-09-27 14:40:00,0.0275714561481064,1
2015-09-27 14:45:00,0.0275714561481064,1
2015-09-27 14:50:00,0.0275714561481064,1
2015-09-27 14:55:00,0.0275714561481064,1
2015-09-27 15:00:00,0.0275714561481064,1
2015-09-27 15:05:00,0.0275714561481064,1
2015-09-27 15:10:00,0.0307059131178537,1
2015-09-27 15:15:00,0.0307059131178537,1
2015-09-27 15:20:00,0.0307059131178537,1
2015-09-27 15:25:00,0.0307059131178537,1
2015-09-27 15:30:00,0.0307059131178537,1
2015-09-27 15:35:00,0.0307059131178537,1
2015-09-27 15:40:00,0.0307059131178537,1
2015-09-27 15:45:00,0.0307059131178537,1
2015-09-27 15:50:00,0.0307059131178537,1
2015-09-27 15:55:00,0.0307059131178537,1
2015-09-27 16:00:00,0.0307059131178537,1
2015-10-27 09:00:00,6.8556330603154,2
2015-10-27 09:05:00,6.8556330603154,2
2015-10-27 09:10:00,6.8556330603154,2
2015-10-27 09:15:00,6.98086871160939,2
2015-10-27 09:20:00,6.98086871160939,2
2015-10-27 09:25:00,6.98086871160939,2
2015-10-27 09:30:00,6.98086871160939,2
2015-10-27 09:35:00,6.98086871160939,2
2015-10-27 09:40:00,7.10763741962027,2
2015-10-27 09:45:00,7.10763741962027,2
2015-10-27 09:50:00,7.10763741962027,2
2015-10-27 09:55:00,7.10763741962027,2
2015-10-27 10:00:00,7.10763741962027,2
2015-10-27 10:05:00,7.10763741962027,2
2015-10-27 10:10:00,7.10763741962027,2
2015-10-27 10:15:00,7.2359488210896,2
2015-10-27 10:20:00,7.10763741962027,2
2015-10-27 10:25:00,7.2359488210896,2
2015-10-27 10:30:00,7.2359488210896,2
2015-10-27 10:35:00,7.2359488210896,2
2015-10-27 10:40:00,7.2359488210896,2
2015-10-27 10:45:00,7.2359488210896,2
2015-10-27 10:50:00,7.2359488210896,2
2015-10-27 10:55:00,7.2359488210896,2
2015-10-27 11:00:00,7.2359488210896,2
2015-10-27 11:05:00,7.36581255661441,2
2015-10-27 11:10:00,7.36581255661441,2
2015-10-27 11:15:00,7.36581255661441,2
2015-10-27 11:20:00,7.36581255661441,2
2015-10-27 11:25:00,7.36581255661441,2
2015-10-27 11:30:00,7.36581255661441,2
2015-10-27 11:35:00,7.36581255661441,2
2015-10-27 11:40:00,7.36581255661441,2
2015-10-27 11:45:00,7.36581255661441,2
2015-10-27 11:50:00,7.36581255661441,2
2015-10-27 11:55:00,7.36581255661441,2
2015-10-27 12:00:00,7.36581255661441,2
2015-10-27 12:05:00,7.36581255661441,2
2015-10-27 12:10:00,7.49723827062638,2
2015-10-27 12:15:00,7.49723827062638,2
2015-10-27 12:20:00,7.49723827062638,2
2015-10-27 12:25:00,7.49723827062638,2
2015-10-27 12:30:00,7.49723827062638,2
2015-10-27 12:35:00,7.49723827062638,2
2015-10-27 12:40:00,7.49723827062638,2
2015-10-27 12:45:00,7.49723827062638,2
2015-10-27 12:50:00,7.49723827062638,2
2015-10-27 12:55:00,7.49723827062638,2
2015-10-27 13:00:00,7.49723827062638,2
2015-10-27 13:05:00,7.49723827062638,2
2015-10-27 13:10:00,7.49723827062638,2
2015-10-27 13:15:00,7.63023561137116,2
2015-10-27 13:20:00,7.63023561137116,2
2015-10-27 13:25:00,7.63023561137116,2
2015-10-27 13:30:00,7.63023561137116,2
2015-10-27 13:35:00,7.63023561137116,2
2015-10-27 13:40:00,7.63023561137116,2
2015-10-27 13:45:00,7.76481423088794,2
2015-10-27 13:50:00,7.76481423088794,2
2015-10-27 13:55:00,7.76481423088794,2
2015-10-27 14:00:00,7.76481423088794,2
2015-10-27 14:05:00,7.76481423088794,2
2015-10-27 14:10:00,7.76481423088794,2
2015-10-27 14:15:00,7.76481423088794,2
2015-10-27 14:20:00,7.76481423088794,2
2015-10-27 14:25:00,7.76481423088794,2
2015-10-27 14:30:00,7.76481423088794,2
2015-10-27 14:35:00,7.76481423088794,2
2015-10-27 14:40:00,7.90098378498923,2
2015-10-27 14:45:00,7.90098378498923,2
2015-10-27 14:50:00,7.90098378498923,2
2015-10-27 14:55:00,7.90098378498923,2
2015-10-27 15:00:00,7.90098378498923,2
2015-10-27 15:05:00,7.90098378498923,2
2015-10-27 15:10:00,7.90098378498923,2
2015-10-27 15:15:00,7.90098378498923,2
2015-10-27 15:20:00,7.90098378498923,2
2015-10-27 15:25:00,8.03875393324095,2
2015-10-27 15:30:00,8.03875393324095,2
2015-10-27 15:35:00,8.03875393324095,2
2015-10-27 15:40:00,8.03875393324095,2
2015-10-27 15:45:00,8.03875393324095,2
2015-10-27 15:50:00,8.03875393324095,2
2015-10-27 15:55:00,8.17813433894259,2
2015-10-27 16:00:00,8.17813433894259,2
2015-11-09 09:00:00,16.0523507910668,3
2015-11-09 09:05:00,16.2742513583183,3
2015-11-09 09:10:00,16.2742513583183,3
2015-11-09 09:15:00,16.2742513583183,3
2015-11-09 09:20:00,16.2742513583183,3
2015-11-09 09:25:00,16.4982104287328,3
2015-11-09 09:30:00,16.9523433613156,3
2015-11-09 09:35:00,17.1825368720678,3
2015-11-09 09:40:00,17.4148281831269,3
2015-11-09 09:45:00,17.8857435358585,3
2015-11-09 09:50:00,17.8857435358585,3
2015-11-09 09:55:00,18.1243872497084,3
2015-11-09 10:00:00,18.608095954688,3
2015-11-09 10:05:00,19.1004319995885,3
2015-11-09 10:10:00,19.1004319995885,3
2015-11-09 10:15:00,19.3498598991343,3
2015-11-09 10:20:00,19.8552847266958,3
2015-11-09 10:25:00,19.8552847266958,3
2015-11-09 10:30:00,19.8552847266958,3
2015-11-09 10:35:00,19.8552847266958,3
2015-11-09 10:40:00,20.1113013729502,3
2015-11-09 10:45:00,20.3695339910576,3
2015-11-09 10:50:00,20.892686610312,3
2015-11-09 10:55:00,21.15762635219,3
2015-11-09 11:00:00,21.4248215473616,3
2015-11-09 11:05:00,22.7949751247154,3
2015-11-09 11:10:00,23.075910559283,3
2015-11-09 11:15:00,23.3591706458554,3
2015-11-09 11:20:00,23.9327043632909,3
2015-11-09 11:25:00,24.5156554803802,3
2015-11-09 11:30:00,25.1081032431516,3
2015-11-09 11:35:00,25.1081032431516,3
2015-11-09 11:40:00,26.0147545528174,3
2015-11-09 11:45:00,26.943219499398,3
2015-11-09 11:50:00,27.5744471478022,3
2015-11-09 11:55:00,29.8621770605883,3
2015-11-09 12:00:00,31.9221355448039,3
2015-11-09 12:05:00,32.6295039890761,3
2015-11-09 12:10:00,35.5646828915837,3
2015-11-09 12:15:00,37.8792938139455,3
2015-11-09 12:20:00,39.0737582053449,3
2015-11-09 12:25:00,39.8840138120018,3
2015-11-09 12:30:00,41.1205165244661,3
2015-11-09 12:35:00,41.1205165244661,3
2015-11-09 12:40:00,41.5383559866147,3
2015-11-09 12:45:00,41.9590480999356,3
2015-11-09 12:50:00,42.8090303891146,3
2015-11-09 12:55:00,43.2383406250985,3
2015-11-09 13:00:00,46.7778055572205,3
2015-11-09 13:05:00,50.0307507113862,3
2015-11-09 13:10:00,52.4453879154957,3
2015-11-09 13:15:00,53.931216442273,3
2015-11-09 13:20:00,56.9874977198933,3
2015-11-09 13:25:00,60.6982157773302,3
2015-11-09 13:30:00,63.446188924301,3
2015-11-09 13:35:00,65.1345637331844,3
2015-11-09 13:40:00,66.8529657800763,3
2015-11-09 13:45:00,68.6016685627115,3
2015-11-09 13:50:00,71.5842515026849,3
2015-11-09 13:55:00,74.0323186671157,3
2015-11-09 14:00:00,75.2772424938597,3
2015-11-09 14:05:00,78.4511337396196,3
2015-11-09 14:10:00,81.7140153537162,3
2015-11-09 14:15:00,83.71498866295,3
2015-11-09 14:20:00,85.748731159633,3
2015-11-09 14:25:00,87.8155178695965,3
2015-11-09 14:30:00,89.915623965299,3
2015-11-09 14:35:00,92.0493247647695,3
2015-11-09 14:40:00,96.4186124687542,3
2015-11-09 14:45:00,100.925586398024,3
2015-11-09 14:50:00,106.36068814106,3
2015-11-09 14:55:00,108.74917618409,3
2015-11-09 15:00:00,109.553301773009,3
2015-11-09 15:05:00,111.173558773113,3
2015-11-09 15:10:00,116.131114238523,3
2015-11-09 15:15:00,120.374531291297,3
2015-11-09 15:20:00,125.603095763373,3
2015-11-09 15:25:00,129.172537937655,3
2015-11-09 15:30:00,132.809733582159,3
2015-11-09 15:35:00,133.729696105595,3
2015-11-09 15:40:00,135.582489508267,3
2015-11-09 15:45:00,135.582489508267,3
2015-11-09 15:50:00,136.515340971271,3
2015-11-09 15:55:00,136.515340971271,3
2015-11-09 16:00:00,136.515340971271,3
2015-11-19 09:00:00,219.508115911717,4
2015-11-19 09:05:00,232.642881404072,4
2015-11-19 09:10:00,242.145840142634,4
2015-11-19 09:15:00,249.091568633864,4
2015-11-19 09:20:00,249.091568633864,4
2015-11-19 09:25:00,247.691819741811,4
2015-11-19 09:30:00,247.691819741811,4
2015-11-19 09:35:00,246.297382878015,4
2015-11-19 09:40:00,242.145840142634,4
2015-11-19 09:45:00,235.331869420129,4
2015-11-19 09:50:00,229.974682784495,4
2015-11-19 09:55:00,222.093990071191,4
2015-11-19 10:00:00,219.508115911717,4
2015-11-19 10:05:00,209.367516537962,4
2015-11-19 10:10:00,203.192806263272,4
2015-11-19 10:15:00,197.142048332096,4
2015-11-19 10:20:00,192.389815454915,4
2015-11-19 10:25:00,190.042928523944,4
2015-11-19 10:30:00,181.980863459329,4
2015-11-19 10:35:00,177.479167060772,4
2015-11-19 10:40:00,173.053149490844,4
2015-11-19 10:45:00,168.702148188278,4
2015-11-19 10:50:00,164.425500966249,4
2015-11-19 10:55:00,162.314853305154,4
2015-11-19 11:00:00,155.071474473189,4
2015-11-19 11:05:00,152.035067593117,4
2015-11-19 11:10:00,148.049222416526,4
2015-11-19 11:15:00,143.166751076129,4
2015-11-19 11:20:00,139.339837942626,4
2015-11-19 11:25:00,135.582489508267,4
2015-11-19 11:30:00,130.982625443531,4
2015-11-19 11:35:00,126.489140403138,4
2015-11-19 11:40:00,123.843576628618,4
2015-11-19 11:45:00,120.374531291297,4
2015-11-19 11:50:00,117.816167629028,4
2015-11-19 11:55:00,115.294713477198,4
2015-11-19 12:00:00,113.634112536598,4
2015-11-19 12:05:00,111.989710676979,4
2015-11-19 12:10:00,109.553301773009,4
2015-11-19 12:15:00,107.949038876936,4
2015-11-19 12:20:00,104.788167648557,4
2015-11-19 12:25:00,102.458889489865,4
2015-11-19 12:30:00,100.925586398024,4
2015-11-19 12:35:00,98.6547507278882,4
2015-11-19 12:40:00,97.1601536537288,4
2015-11-19 12:45:00,96.4186124687542,4
2015-11-19 12:50:00,94.2168957305669,4
2015-11-19 12:55:00,93.4905917137087,4
2015-11-19 13:00:00,92.0493247647695,4
2015-11-19 13:05:00,91.3343414191838,4
2015-11-19 13:10:00,91.3343414191838,4
2015-11-19 13:15:00,90.623111220134,4
2015-11-19 13:20:00,89.915623965299,4
2015-11-19 13:25:00,89.2118694541375,4
2015-11-19 13:30:00,88.5118374878928,4
2015-11-19 13:35:00,87.8155178695965,4
2015-11-19 13:40:00,87.8155178695965,4
2015-11-19 13:45:00,87.1229004040731,4
2015-11-19 13:50:00,86.4339748979442,4
2015-11-19 13:55:00,85.748731159633,4
2015-11-19 14:00:00,85.0671589993684,4
2015-11-19 14:05:00,84.3892482291895,4
2015-11-19 14:10:00,83.71498866295,4
2015-11-19 14:15:00,83.0443701163226,4
2015-11-19 14:20:00,81.7140153537162,4
2015-11-19 14:25:00,81.0542587782175,4
2015-11-19 14:30:00,80.3981025033005,4
2015-11-19 14:35:00,79.0965501563958,4
2015-11-19 14:40:00,77.8092769338574,4
2015-11-19 14:45:00,77.1709695713551,4
2015-11-19 14:50:00,75.90496251444,4
2015-11-19 14:55:00,75.2772424938597,4
2015-11-19 15:00:00,74.6530312642134,4
2015-11-19 15:05:00,74.0323186671157,4
2015-11-19 15:10:00,72.8013487464696,4
2015-11-19 15:15:00,72.1910711156097,4
2015-11-19 15:20:00,71.5842515026849,4
2015-11-19 15:25:00,70.3809457369636,4
2015-11-19 15:30:00,69.7844392921139,4
2015-11-19 15:35:00,69.1913502811029,4
2015-11-19 15:40:00,68.6016685627115,4
2015-11-19 15:45:00,68.0153839976529,4
2015-11-19 15:50:00,67.4324864485771,4
2015-11-19 15:55:00,66.8529657800763,4
2015-11-19 16:00:00,66.2768118586899,4
2015-11-20 09:00:00,27.5744471478022,5
2015-11-20 09:05:00,27.2576016023421,5
2015-11-20 09:10:00,27.2576016023421,5
2015-11-20 09:15:00,27.2576016023421,5
2015-11-20 09:20:00,27.2576016023421,5
2015-11-20 09:25:00,27.2576016023421,5
2015-11-20 09:30:00,27.2576016023421,5
2015-11-20 09:35:00,27.2576016023421,5
2015-11-20 09:40:00,27.2576016023421,5
2015-11-20 09:45:00,27.2576016023421,5
2015-11-20 09:50:00,27.5744471478022,5
2015-11-20 09:55:00,27.5744471478022,5
2015-11-20 10:00:00,27.5744471478022,5
2015-11-20 10:05:00,27.5744471478022,5
2015-11-20 10:10:00,27.5744471478022,5
2015-11-20 10:15:00,27.5744471478022,5
2015-11-20 10:20:00,27.5744471478022,5
2015-11-20 10:25:00,27.5744471478022,5
2015-11-20 10:30:00,27.5744471478022,5
2015-11-20 10:35:00,27.5744471478022,5
2015-11-20 10:40:00,27.5744471478022,5
2015-11-20 10:45:00,27.5744471478022,5
2015-11-20 10:50:00,27.8937660689136,5
2015-11-20 10:55:00,27.8937660689136,5
2015-11-20 11:00:00,27.8937660689136,5
2015-11-20 11:05:00,27.8937660689136,5
2015-11-20 11:10:00,27.8937660689136,5
2015-11-20 11:15:00,27.8937660689136,5
2015-11-20 11:20:00,27.8937660689136,5
2015-11-20 11:25:00,27.8937660689136,5
2015-11-20 11:30:00,27.8937660689136,5
2015-11-20 11:35:00,27.5744471478022,5
2015-11-20 11:40:00,27.5744471478022,5
2015-11-20 11:45:00,27.5744471478022,5
2015-11-20 11:50:00,27.5744471478022,5
2015-11-20 11:55:00,27.5744471478022,5
2015-11-20 12:00:00,27.5744471478022,5
2015-11-20 12:05:00,27.5744471478022,5
2015-11-20 12:10:00,27.5744471478022,5
2015-11-20 12:15:00,27.5744471478022,5
2015-11-20 12:20:00,27.5744471478022,5
2015-11-20 12:25:00,27.5744471478022,5
2015-11-20 12:30:00,27.2576016023421,5
2015-11-20 12:35:00,27.2576016023421,5
2015-11-20 12:40:00,27.2576016023421,5
